outcome,controls,did_estimate,did_std_error,did_t_stat,did_p_value,n_observations,r_squared
win,no_controls,0.05479530448445055,0.030633881789234554,1.7887156731050282,0.0736606175244054,1126,0.0029547402599853223
win,with_fe_b2b_controls,0.13167190286181743,0.03577858713434432,3.6801873245414964,0.00023306268009686858,1126,0.18658354714845882
win,with_injury_adjustment,0.15081311947586587,0.03973581916407195,3.7953947508455292,0.0001474087212120389,1126,0.19110416224107818
point_diff,no_controls,3.289313251109166,1.04413821630099,3.1502661235425626,0.0016312180129709763,1126,0.0011392630656223979
point_diff,with_fe_b2b_controls,5.387914010057858,1.0782055055047297,4.997112315370405,5.819517719952278e-07,1126,0.26695818098609714
point_diff,with_injury_adjustment,5.76284241641055,1.1584209047105534,4.974739658941559,6.5335387274094e-07,1126,0.2702103020568164
